,path,label_str
1044,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_TAI_NEU_XX.wav,neutral
1045,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_IEO_HAP_MD.wav,happy
1046,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_MTI_HAP_XX.wav,happy
1047,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IWW_NEU_XX.wav,neutral
1048,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-14.wav,neutral
1049,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_DFA_NEU_XX.wav,neutral
1050,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_IEO_ANG_HI.wav,angry
1051,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IWW_NEU_XX.wav,neutral
1052,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_MTI_ANG_XX.wav,angry
1053,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_HAP_LO.wav,happy
1054,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IEO_SAD_LO.wav,sad
1055,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_DFA_ANG_XX.wav,angry
1056,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_MTI_NEU_XX.wav,neutral
1057,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TAI_ANG_XX.wav,angry
1058,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_TSI_ANG_XX.wav,angry
1059,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_WSI_HAP_XX.wav,happy
1060,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-17.wav,neutral
1061,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_DFA_SAD_XX.wav,sad
1062,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_ITS_SAD_XX.wav,sad
1063,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_DFA_SAD_XX.wav,sad
1064,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_ITH_ANG_XX.wav,angry
1065,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_TAI_SAD_XX.wav,sad
1066,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_ITH_NEU_XX.wav,neutral
1067,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_MTI_HAP_XX.wav,happy
1068,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_IEO_ANG_LO.wav,angry
1069,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_DFA_NEU_XX.wav,neutral
1070,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-01-04.wav,sad
1071,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_TAI_ANG_XX.wav,angry
1072,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-23.wav,neutral
1073,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_ITS_ANG_XX.wav,angry
1074,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_MTI_NEU_XX.wav,neutral
1075,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-10.wav,happy
1076,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_ITS_ANG_XX.wav,angry
1077,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_ITS_HAP_XX.wav,happy
1078,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IEO_HAP_HI.wav,happy
1079,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_ITS_NEU_XX.wav,neutral
1080,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_IEO_HAP_HI.wav,happy
1081,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IWL_NEU_XX.wav,neutral
1082,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_ITH_HAP_XX.wav,happy
1083,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-24.wav,sad
1084,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IOM_ANG_XX.wav,angry
1085,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IOM_HAP_XX.wav,happy
1086,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TAI_NEU_XX.wav,neutral
1087,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_IOM_NEU_XX.wav,neutral
1088,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_WSI_NEU_XX.wav,neutral
1089,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWL_SAD_XX.wav,sad
1090,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_ITS_ANG_XX.wav,angry
1091,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_MTI_NEU_XX.wav,neutral
1092,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IWW_NEU_XX.wav,neutral
1093,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_MTI_HAP_XX.wav,happy
1094,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_SAD_HI.wav,sad
1095,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_TAI_HAP_XX.wav,happy
1096,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_ITS_SAD_XX.wav,sad
1097,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IWL_NEU_XX.wav,neutral
1098,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-22.wav,happy
1099,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TSI_SAD_XX.wav,sad
1100,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_WSI_NEU_XX.wav,neutral
1101,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-15.wav,sad
1102,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_ANG_LO.wav,angry
1103,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IWL_NEU_XX.wav,neutral
1104,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_ITH_ANG_XX.wav,angry
1105,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-06.wav,neutral
1106,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_ITH_HAP_XX.wav,happy
1107,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IWL_ANG_XX.wav,angry
1108,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_DFA_SAD_XX.wav,sad
1109,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-07.wav,neutral
1110,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-24.wav,happy
1111,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_ITH_HAP_XX.wav,happy
1112,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_IWL_NEU_XX.wav,neutral
1113,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IWL_NEU_XX.wav,neutral
1114,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IWL_SAD_XX.wav,sad
1115,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_IWW_ANG_XX.wav,angry
1116,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_IWW_HAP_XX.wav,happy
1117,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_ITH_HAP_XX.wav,happy
1118,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TIE_ANG_XX.wav,angry
1119,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IWL_NEU_XX.wav,neutral
1120,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-02-22.wav,neutral
1121,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-07.wav,neutral
1122,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_MTI_NEU_XX.wav,neutral
1123,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-01.wav,sad
1124,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_DFA_ANG_XX.wav,angry
1125,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_DFA_NEU_XX.wav,neutral
1126,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_ITH_ANG_XX.wav,angry
1127,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_IWL_ANG_XX.wav,angry
1128,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IWL_SAD_XX.wav,sad
1129,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWL_HAP_XX.wav,happy
1130,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-22.wav,neutral
1131,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_IWW_SAD_XX.wav,sad
1132,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_ITS_ANG_XX.wav,angry
1133,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TIE_HAP_XX.wav,happy
1134,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-11.wav,sad
1135,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IOM_HAP_XX.wav,happy
1136,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IOM_HAP_XX.wav,happy
1137,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_MTI_NEU_XX.wav,neutral
1138,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-13.wav,happy
1139,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_TSI_ANG_XX.wav,angry
1140,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-13.wav,happy
1141,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-02-07.wav,sad
1142,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-01-02-06.wav,angry
1143,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IEO_SAD_HI.wav,sad
1144,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-24.wav,happy
1145,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_TAI_NEU_XX.wav,neutral
1146,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_IWW_HAP_XX.wav,happy
1147,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_TSI_NEU_XX.wav,neutral
1148,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-12.wav,angry
1149,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IEO_SAD_MD.wav,sad
1150,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IOM_NEU_XX.wav,neutral
1151,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_SAD_HI.wav,sad
1152,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_MTI_NEU_XX.wav,neutral
1153,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-22.wav,angry
1154,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_ITS_NEU_XX.wav,neutral
1155,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_WSI_ANG_XX.wav,angry
1156,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IOM_ANG_XX.wav,angry
1157,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_IWL_HAP_XX.wav,happy
1158,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IWL_NEU_XX.wav,neutral
1159,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_TAI_ANG_XX.wav,angry
1160,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_ITS_SAD_XX.wav,sad
1161,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IOM_ANG_XX.wav,angry
1162,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_DFA_ANG_XX.wav,angry
1163,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-24.wav,neutral
1164,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-07.wav,neutral
1165,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_DFA_ANG_XX.wav,angry
1166,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IEO_ANG_HI.wav,angry
1167,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_ITH_HAP_XX.wav,happy
1168,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_ANG_LO.wav,angry
1169,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-13.wav,neutral
1170,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-04.wav,neutral
1171,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-16.wav,happy
1172,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_DFA_HAP_XX.wav,happy
1173,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-23.wav,neutral
1174,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_IOM_HAP_XX.wav,happy
1175,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_MTI_HAP_XX.wav,happy
1176,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-16.wav,neutral
1177,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IWL_NEU_XX.wav,neutral
1178,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-22.wav,happy
1179,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_ITS_HAP_XX.wav,happy
1180,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_TSI_HAP_XX.wav,happy
1181,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_IEO_HAP_HI.wav,happy
1182,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_MTI_SAD_XX.wav,sad
1183,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_TAI_HAP_XX.wav,happy
1184,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_HAP_HI.wav,happy
1185,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_ITS_ANG_XX.wav,angry
1186,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_MTI_SAD_XX.wav,sad
1187,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IEO_ANG_HI.wav,angry
1188,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-04.wav,happy
1189,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-14.wav,sad
1190,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_TSI_HAP_XX.wav,happy
1191,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-04.wav,angry
1192,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-19.wav,neutral
1193,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_DFA_SAD_XX.wav,sad
1194,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_MTI_SAD_XX.wav,sad
1195,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IOM_HAP_XX.wav,happy
1196,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_ITS_NEU_XX.wav,neutral
1197,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-11.wav,neutral
1198,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-22.wav,neutral
1199,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IOM_SAD_XX.wav,sad
1200,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IOM_HAP_XX.wav,happy
1201,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_ITH_NEU_XX.wav,neutral
1202,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_TAI_ANG_XX.wav,angry
1203,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_TIE_SAD_XX.wav,sad
1204,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IOM_NEU_XX.wav,neutral
1205,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_DFA_HAP_XX.wav,happy
1206,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_TIE_NEU_XX.wav,neutral
1207,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IOM_NEU_XX.wav,neutral
1208,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_IWW_NEU_XX.wav,neutral
1209,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-01.wav,neutral
1210,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_IOM_HAP_XX.wav,happy
1211,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_WSI_ANG_XX.wav,angry
1212,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IWL_ANG_XX.wav,angry
1213,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IEO_NEU_XX.wav,neutral
1214,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_TSI_HAP_XX.wav,happy
1215,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_TSI_NEU_XX.wav,neutral
1216,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_IEO_SAD_HI.wav,sad
1217,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_ITH_ANG_XX.wav,angry
1218,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-12.wav,happy
1219,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_ITH_NEU_XX.wav,neutral
1220,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-24.wav,neutral
1221,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TAI_ANG_XX.wav,angry
1222,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_DFA_SAD_XX.wav,sad
1223,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IWL_SAD_XX.wav,sad
1224,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_DFA_SAD_XX.wav,sad
1225,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_DFA_ANG_XX.wav,angry
1226,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_TIE_ANG_XX.wav,angry
1227,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_MTI_NEU_XX.wav,neutral
1228,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_TSI_SAD_XX.wav,sad
1229,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_WSI_ANG_XX.wav,angry
1230,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-22.wav,angry
1231,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_TAI_SAD_XX.wav,sad
1232,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_ITS_SAD_XX.wav,sad
1233,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-01-01-16.wav,angry
1234,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_WSI_SAD_XX.wav,sad
1235,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_WSI_NEU_XX.wav,neutral
1236,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IEO_ANG_MD.wav,angry
1237,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_MTI_SAD_XX.wav,sad
1238,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TAI_NEU_XX.wav,neutral
1239,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IEO_SAD_HI.wav,sad
1240,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_WSI_SAD_XX.wav,sad
1241,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_ITS_HAP_XX.wav,happy
1242,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_ANG_MD.wav,angry
1243,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TSI_NEU_XX.wav,neutral
1244,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_ANG_HI.wav,angry
1245,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_ITH_SAD_XX.wav,sad
1246,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_TSI_HAP_XX.wav,happy
1247,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-10.wav,neutral
1248,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IOM_NEU_XX.wav,neutral
1249,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_WSI_HAP_XX.wav,happy
1250,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-20.wav,angry
1251,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IOM_SAD_XX.wav,sad
1252,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_IWW_SAD_XX.wav,sad
1253,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_TSI_ANG_XX.wav,angry
1254,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_DFA_NEU_XX.wav,neutral
1255,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_IWW_SAD_XX.wav,sad
1256,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_TSI_HAP_XX.wav,happy
1257,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_ITS_NEU_XX.wav,neutral
1258,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IEO_HAP_LO.wav,happy
1259,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IEO_ANG_HI.wav,angry
1260,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_IWL_NEU_XX.wav,neutral
1261,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-18.wav,neutral
1262,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_ITS_NEU_XX.wav,neutral
1263,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_TSI_SAD_XX.wav,sad
1264,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-01.wav,happy
1265,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-02-14.wav,sad
1266,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-06.wav,neutral
1267,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IWW_NEU_XX.wav,neutral
1268,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_DFA_HAP_XX.wav,happy
1269,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_IOM_HAP_XX.wav,happy
1270,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IEO_HAP_LO.wav,happy
1271,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_TAI_SAD_XX.wav,sad
1272,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-18.wav,neutral
1273,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IWL_HAP_XX.wav,happy
1274,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_TSI_ANG_XX.wav,angry
1275,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_DFA_ANG_XX.wav,angry
1276,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_TSI_HAP_XX.wav,happy
1277,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_ITH_NEU_XX.wav,neutral
1278,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IWW_HAP_XX.wav,happy
1279,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_DFA_SAD_XX.wav,sad
1280,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_TAI_HAP_XX.wav,happy
1281,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_ITS_HAP_XX.wav,happy
1282,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_TIE_SAD_XX.wav,sad
1283,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_TSI_NEU_XX.wav,neutral
1284,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-11.wav,neutral
1285,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_ITS_ANG_XX.wav,angry
1286,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_TAI_ANG_XX.wav,angry
1287,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-15.wav,happy
1288,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-10.wav,neutral
1289,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IEO_HAP_HI.wav,happy
1290,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_ITH_HAP_XX.wav,happy
1291,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IEO_NEU_XX.wav,neutral
1292,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-18.wav,neutral
